feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,shap2_0,shap2_1,shap2_2,shap2_3,shap2_4,shap2_5,shap2_6,shap2_7,shap2_8,shap2_9,shap2_10,shap2_11,shap2_12,shap2_13,shap2_14,shap2_15,shap2_16,shap2_17,shap2_18,shap2_19,shap2_20,shap2_21,shap2_22,shap2_23,shap2_24,shap2_25,shap2_26,shap2_27,umap_1,umap_2,cluster
6.3199,23.0,6.909407665505227,0.975609756097561,978.0,3.407665505226481,34.3,-118.71,2.367,34.3,-118.71,-0.021992666007007694,0.018742950563677026,-0.008458765325064493,0.00021454906672188658,-0.03758507028990991,-0.051013393569274916,-0.029909819881881305,-0.004539282118673996,-0.0012062509492366009,-0.00042810368016298745,0.007914451803244375,0.0022952131034207827,0.0020002058468584086,-0.0017374461143314793,-0.0017091565403699808,-0.006928714059313502,0.023380033412700355,-0.00596907713770083,-0.00206859610771573,0.00044159500511043305,-0.006131277471709107,-0.005454878847151344,-0.00883872813107669,-1.553156848628162e-05,-0.0008683543826499702,-0.01891086629150453,-0.02053947753257743,-0.016174194044492836,2.8136146,5.3648686,-1
6.4335,7.0,7.383081896551724,1.2672413793103448,4446.0,2.3954741379310347,32.83,-117.08,2.606,32.83,-117.08,-0.12116815132022268,0.027539166419711318,0.009846359405549057,0.015529394160818518,0.02591302242176254,-0.07437966362255877,0.10479735649363764,0.019089607868876365,-0.00011210408107358821,5.3977883953152186e-05,-0.04652984801889187,-0.0049468662568863805,0.0020980023165025736,0.012915925755082859,0.0017690706114940559,0.0002333088789398429,-0.007392932937873052,0.004447885075636673,0.0006013046887139017,-0.002722234310103476,-0.0011043244563537565,0.0009579061291445669,-0.0014430831830770426,0.002478426212823878,0.0017780613741134065,0.014955964785161566,-0.028692104154670002,-0.14781542814694917,0.13345827,2.8749506,1
6.0661,24.0,6.329787234042553,0.9817629179331308,2194.0,3.3343465045592704,34.27,-119.17,2.348,34.27,-119.17,-0.015258547306660156,0.011915224133770285,-0.008425561561167352,0.00799520754890316,-0.061050801571485715,-0.050221580788232134,-0.031079405634719,-0.0009263718767187056,-0.001202294818585208,-0.0025292291764361548,0.008155724893166986,0.005688214259442757,0.0017302338243993937,-0.001658558956943754,-0.003096994406252053,-0.004141460242414782,0.008004075182893793,-0.004796048381978658,-0.0010259487724992172,0.00313085159606093,-0.00619159021119973,-0.005319850586754975,-0.002410804586281431,-0.004523659475097643,0.004575538061942011,-0.013172270469167932,-0.011139942732569567,-0.015966472930581555,2.658329,5.5947633,-1
8.1926,15.0,7.429495472186288,1.0,2380.0,3.0789133247089264,33.64,-117.7,3.266,33.64,-117.7,-0.03088480962961391,0.02990016114779491,-0.009217944027127757,0.014035173055409382,0.05525930178083246,-0.07348720239306852,-0.007864994763128621,0.0020325906022479077,0.0018384302024378606,-0.0007657579260894721,0.011392792000269054,-0.000759922514582737,-0.0075202240267701155,-0.0022092073136430416,-0.0032421952490474175,0.0032682092828553765,-0.0011484010729707404,0.013452767792416245,-0.001031922038362898,5.4040620721370616e-05,0.004260960874954238,-0.009489250006988692,-0.0033484558717483113,0.0035224942574820454,-0.006174137448055017,-0.0016156012964727482,0.008001660560169422,-0.07937256494349094,1.0482619,1.4429926,1
6.101,42.0,6.496815286624204,0.9936305732484076,398.0,2.535031847133758,34.16,-118.0,3.118,34.16,-118.0,0.10316896078661437,0.01595188473075515,-0.008217290998706035,-0.0223118317658008,0.12495620377923804,-0.047127491133834264,-0.003997498915313441,-0.005067474682856515,-0.0013536072426212039,0.0020130180635607887,-0.00671978951247817,0.005022014714179027,0.0012985019311056044,0.0015465888003002714,0.004761638390140465,0.00016919659425424681,0.005055007237347182,-0.0030143137603864463,0.005123253934692675,0.0006827287231838851,-0.0017693824350941477,-0.005839125825457837,-0.012516158679670637,0.0019021287384929316,0.0027583982086738616,0.018238772126155153,0.002204299763276225,0.07350552444999196,7.242322,0.25007823,1
5.5922,35.0,6.219373219373219,1.0341880341880345,988.0,2.814814814814815,34.45,-119.71,3.844,34.45,-119.71,0.09615332964803973,0.015689089610188472,0.0010291406398150922,0.003051296111024557,0.08233164115078383,-0.03371323735556433,-0.02557305060650229,-0.0028604541224175085,-0.0004335719334601058,0.0030746156330884317,0.0019535549286075916,0.0015849320510999331,0.0016919251504892542,-0.002553589813816582,-0.0031036002573090415,0.0007136367039462984,0.010726647251177227,7.845402352370866e-05,-0.001253369351545558,-0.0015993023659721245,0.0003447900502232298,0.0030108457239963237,0.0026538409315221157,0.0005308047336273881,-0.0005651733886768521,0.012979149696333207,0.009570738140597591,0.057651816944688794,6.877095,-0.29509732,1
6.597,33.0,7.01673640167364,0.9539748953974896,629.0,2.631799163179916,32.72,-117.25,4.964,32.72,-117.25,0.09538435595931039,0.02928277173351142,-0.011961380246260794,0.008490409312397253,0.11848704687059654,-0.07479823956352702,0.07577150812700341,-0.006452786870919766,-0.0019322064430075025,0.0036296307497783366,0.009360244834955955,0.0044520020344770705,0.006496192801281132,0.004197566903132309,0.00947971913935808,0.005137628961567003,0.01984313260530706,0.056600855875427944,0.0006890153510625397,0.0005171000376691366,0.0015229171855269167,-0.005258647677816337,0.002332601327741207,0.002460054094138072,0.0008514042680795647,0.003573333246764848,-0.007369230326945656,-0.05786182464619217,0.5353772,0.44218767,1
7.9976,52.0,7.742465753424658,1.0438356164383562,924.0,2.5315068493150683,34.13,-118.13,5.00001,34.13,-118.13,0.006036922079573463,0.030097104323043977,0.015566729767490196,0.016739769154406333,-0.01615564476661292,-0.05839081194516509,0.039735806754679796,0.0050748859330493595,0.004746457018461709,0.002985929510797884,-0.0010894507650954651,0.006504253039917469,0.001956974738552417,0.001696039571352419,-0.0007228560244334299,0.007208431792301585,-0.004252099313142245,0.01419301128735622,0.0010099290367294484,-0.0007817746762584687,0.0015956842160508942,0.004424216347560758,0.003097239896188396,-1.8493118560233233e-05,-6.857513437925303e-05,0.019425849521594738,0.00649388958715996,0.07633986720957418,5.475251,4.282085,1
6.979,17.0,6.7057057057057055,0.960960960960961,2166.0,3.2522522522522523,33.67,-117.97,3.307,33.67,-117.97,-0.06448677790032029,0.028035846220155668,-0.008196150991550985,0.009872443316584616,0.015657354393002417,-0.08148289082389006,0.010458844319761023,0.0018023495652685097,0.0018083962497861135,-0.0013405656995743131,0.05034134432962819,-0.0015880612434505236,0.00034090667804414885,0.013250164294457016,0.0015292112603070849,-0.006631536240305451,0.003175842299080218,0.006837058594213967,-0.0003371760412450727,0.0017755179188814597,0.003797423489718273,-0.005558305006165685,-0.000286615939629981,0.011008700690664876,0.001026086445649498,-0.010282453814989817,0.001156146606564017,0.05013507313549556,3.3424294,3.141772,1
7.9068,17.0,7.66219723183391,1.0250865051903115,7665.0,3.315311418685121,34.15,-117.71,3.491,34.15,-117.71,-0.045827087379443306,0.023555800558227254,-0.004516729424951205,-0.03412846106249738,0.027851997720777896,-0.03427572074820536,0.03260735799196402,0.011462569548403103,0.0016318098975489183,-0.011704746803213952,0.01813987204611161,0.0019778985459286383,-0.007201028844547037,-0.002327895625600979,-0.014070575423766395,0.006246860762873225,-0.001340745428238243,0.029080865156365474,0.0036636507844505016,0.0015387476602491388,0.00016157362005697005,-0.008953678006671328,-0.0037915974212141706,-0.0019434675653243801,-0.000835042656565228,-0.0017331908010421889,0.020512248299177784,-0.1268849888036704,0.7390035,1.7520723,1
13.4196,33.0,8.25531914893617,1.0292553191489362,1111.0,2.9547872340425534,34.15,-118.5,5.00001,34.15,-118.5,-0.007267100155520684,0.034723042071311515,0.00405756681000706,0.021183223439860597,0.08593435921919142,-0.06912220235048622,-0.0073637019177379285,-0.0076759061136911985,-0.001354407179782883,0.0023975603798137715,-0.003285074913276592,-0.0007365594628085069,0.0013269104046941167,-0.0016534238610942564,-0.0019989491625566247,-0.004395578613816561,-0.023634913063049344,-0.02632566607693275,-0.0015691130952251659,0.00026740964252340067,-0.0055488760957697805,-0.002572694858289618,0.0009698645318326483,-0.00018765500739690482,0.00032588773714724924,0.011558919415743092,0.010482194152885418,0.09063593121498045,6.5844393,3.4409218,1
6.939,40.0,7.075794621026895,0.9657701711491442,1063.0,2.599022004889976,34.0,-118.35,3.72,34.0,-118.35,0.08365446338080279,0.025759691123131784,-0.009366891215733902,0.008612756549671549,0.09787333727491872,-0.07477072024394346,-0.014011798923600318,0.0094457728730883,-0.0013536072426212039,0.0036503582439164385,0.0013791426777625484,0.006345899559585877,0.0021436034000482398,-0.0017357924649629448,-0.0014521360901245403,0.005187155639165202,0.006166981108817153,0.00678858710688749,-0.0016006800247995194,0.00045387645195737677,-0.005426872886741741,-0.0053051458837734605,0.002695572550966482,-0.0004036798585771136,-0.00014813727949426905,0.0117816793734562,0.007259133608235027,0.06036446491173468,7.1661506,-0.16315408,1
7.585,31.0,6.450084602368866,1.0067681895093064,1645.0,2.7834179357022,34.24,-118.24,3.801,34.24,-118.24,0.03748960031323379,0.016569269138569893,-0.009133367081413305,0.009107838648040644,0.024230132520229354,-0.049438878148101884,0.026044155001780242,-0.0013142557193473459,-0.001354407179782883,0.0011725050304673946,-0.0016318484101757894,2.6148473658830075e-05,0.0014590474923970658,-0.001782973363014431,-0.0031607917062735857,0.0008059791164289323,0.0048916248218370375,-0.0019830953634961805,-0.0016029762983947229,-0.000544016957819963,-0.003258386804277514,-0.006299801511167235,-0.0005016141742003588,0.0005812059880892255,-0.0010723208967295605,0.008060187498852508,0.00521411788068718,0.01672379927527758,4.656887,0.9186683,-1
