feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,shap2_0,shap2_1,shap2_2,shap2_3,shap2_4,shap2_5,shap2_6,shap2_7,shap2_8,shap2_9,shap2_10,shap2_11,shap2_12,shap2_13,shap2_14,shap2_15,shap2_16,shap2_17,shap2_18,shap2_19,shap2_20,shap2_21,shap2_22,shap2_23,shap2_24,shap2_25,shap2_26,shap2_27,umap_1,umap_2,cluster
5.3994,23.0,5.019157088122605,1.0229885057471264,910.0,3.4865900383141764,37.44,-121.88,2.379,37.44,-121.88,-6.76015938043073e-05,0.011293157344680109,0.0007878078053048874,-0.0027516055569358384,-0.07478154004725092,0.018230127830985432,-0.014260554629503631,0.0014645331697261117,-0.00029818856085180387,0.0012036159875566557,0.009152668842636972,-0.007108336237214319,0.0011588131266335217,0.0005315656648012584,0.0007917623179453503,0.0012666234957328165,-0.001011611769302577,-0.0024749546546657406,8.464308696908334e-05,0.0021698482659402146,0.0023233577614708684,-0.006926855201807705,-0.006845445923307807,0.00035880417683762484,0.0012581622946402163,-0.0030967734185547704,0.011104703049339368,-0.05553900541588508,3.0744648,6.3267984,1
6.1593,41.0,6.2154696132596685,1.0773480662983426,356.0,1.9668508287292816,37.89,-122.25,3.44,37.89,-122.25,0.1050213289295484,0.01778866115888081,0.006234139382006171,-0.04770181512392837,-0.034497751688466784,0.01248096536908273,-0.0031521031052368477,-0.005333538052128012,-0.0007106007206054091,-0.0026435007871183623,0.07113008235825657,-0.0028702720682194215,0.0027631439881492035,-0.0014672943563767203,-0.0012429165032426654,0.0024511230767505737,-0.010797656250892573,0.0008270466366859964,-0.013354891124531428,0.0012250659548640763,0.00043896761595765496,-0.0011917143310584714,-0.01705990126562745,-0.006414845493056313,0.0005808305646715036,-0.0027207579038025223,-0.01724984757303422,-0.12107678929674694,8.175484,9.044598,1
15.0001,26.0,12.5,1.25,17.0,4.25,37.13,-121.96,4.0,37.13,-121.96,-0.003233363369993651,0.03353531387820109,-0.07130410693143281,-0.3908845937042155,0.10919808215561524,0.014543597334082869,-0.013084846640849565,0.0027407196005925743,0.0021246360096594547,-0.0014318206897618016,-0.003860968657617742,-0.00459193806224693,0.0003256700960558749,-0.0013970256698189142,0.05202272195485785,0.031428608915314966,-0.011817909317458242,0.03509104218639559,0.006405069443134041,0.00034708068875862624,-0.003506427676449457,-0.017181306267807638,0.12103390672900134,-0.0017516339824157556,-0.050564760852649486,0.009990718461432013,0.040463451914293944,-0.03740247759280939,7.5392356,7.1985345,1
5.2421,40.0,5.330935251798561,0.988009592326139,1050.0,2.5179856115107917,37.43,-122.2,4.445,37.43,-122.2,0.0815622322673687,0.018337586633904297,0.004341101998956262,0.0005241863221436159,0.14239008935502712,0.02303429060108281,0.013239304521054936,-0.0005806156564895885,-0.00038170841189470224,0.0017271480009800463,-0.009587145763615437,0.006765542953038906,0.0008128488204819517,0.0011776722578670383,0.0008378182964152566,-0.0005512677263072542,-0.0026955399376557285,0.00019282453628148284,-0.0002883258683386685,-0.00018273497496440485,0.03601151415082969,0.036675220028697636,0.002614468744055137,-0.00012144044588854096,0.0006311708984070179,-0.0029730732567665548,-0.01602035541896229,0.025490444829258815,9.39332,6.234945,1
5.2417,36.0,6.005813953488372,1.1656976744186047,942.0,2.738372093023256,37.11,-122.02,1.964,37.11,-122.02,0.034560943777851065,0.01905242786536501,-0.001897648397442894,-0.0008964118415333714,0.05843552155505347,0.01892072690441189,-0.002327672143167224,-0.0020522029966885762,0.00010716962960159496,0.001611074602309714,-0.003212237562884661,0.003888831588094084,0.0011071950255014675,0.00010820336703365832,-0.00011294256545973794,2.659018653509101e-05,-0.0020750211833277694,0.004981142823209681,0.00041661044556849734,-0.0011516599976555376,-0.0053729223961003795,-0.0014688293297517388,0.0009957565403215737,0.00016163982278369387,0.0009355265280829114,-0.01737741395856341,-0.002298281256289069,-0.049245612248022756,7.0022664,6.993273,1
6.448,30.0,6.641025641025641,0.967948717948718,467.0,2.993589743589744,37.34,-122.02,3.606,37.34,-122.02,0.021848573735241003,0.01666473293118364,-0.007994860801636578,0.0011109419886507369,0.038597979562543544,0.02389723790923653,-0.004523162491691128,-0.006637875613990612,-0.001277769286077754,0.002297498213881283,-0.010970853688816867,0.004371269441297574,0.0016000230277396989,0.0007114343929524767,0.011563875204209095,0.0010243408832732517,0.0186770604411545,0.003230053919154319,0.0036766271617904548,0.0007672210548567088,0.0014702970782826438,-0.0033008012334179446,-0.0012322958725434,0.00042276571595264875,0.003713159586087365,-0.005238289649142307,-0.013317037773335998,-0.0318126984000661,6.156381,6.539731,1
6.3923,27.0,5.907356948228883,1.0272479564032695,2009.0,2.7370572207084467,37.32,-122.02,3.483,37.32,-122.02,0.003016510592225984,0.013401967450562737,-0.007669749331930273,0.009206204423170241,0.04153071373431281,0.019936755723990437,-0.005628724523298796,0.0009639642701989065,-0.0012794999060304298,-0.0005358191422056636,-0.004390009175503913,0.0018950148631947182,0.0011348727962267264,-0.0002457871812627119,-0.0005189197190393999,0.00014780494338646665,-0.0017828014837505287,0.004547475439189816,-0.0008287193337927062,0.0004753016263888094,0.003283670774521147,-0.003916846821730176,-0.0011332117299850753,-0.0001100397081315369,0.0004897141283175425,-0.013363483893969502,-0.0027127543733943835,-0.050847381460472345,6.188083,6.7486625,1
10.2264,45.0,3.1666666666666665,0.8333333333333334,7460.0,1243.3333333333333,38.32,-121.98,1.375,38.32,-121.98,-0.03549973505628182,-0.4681399347529277,-0.02776223161749775,-0.15088934524560355,-0.2591146645523125,-0.13019501194357963,-0.02198282229546791,-0.00806014967411736,-0.0004118903331388349,0.00787409068769737,-0.017405692279811435,-0.017261980417040898,-0.001081781233867304,-0.009960715017240778,-0.005096268426762832,-0.01982333673753569,-0.016198899367442433,0.0010772492805347339,-0.036029875601625,-0.0028581276726922637,-0.013766581899755556,0.013848928887771547,0.0009143915745833079,0.014591659930923175,-0.010157945010408963,0.05694178423496506,0.009041279321501384,-0.10048682426059762,2.262251,6.8702517,1
5.6344,24.0,5.276053215077606,1.0210643015521064,3188.0,3.5343680709534366,37.41,-121.9,2.287,37.41,-121.9,-0.006950845075502389,0.01360880433035299,-0.0022712152508776013,0.00810712127368441,-0.08737890335746831,0.018024655538408957,-0.014745760388785906,0.0010592290123975017,-0.00029423243020041117,-0.003016868081202765,0.008033222069760997,-0.0035185478308457896,0.0010138560262979227,0.0005315656648012585,0.0012975754695593936,0.0025498524792599403,-0.001078611172451128,-0.002478631478163687,-0.0005800884151729508,0.0022814516188919584,0.0023755860076736086,-0.005332476160003282,0.0029152171563419393,-0.0008978523729126615,-0.0017364765700190405,-0.005797433184577461,0.011753784529869048,-0.040726513524747536,3.1802485,6.1831226,1
6.0936,35.0,6.46524064171123,1.002673796791444,988.0,2.641711229946524,37.28,-121.89,3.654,37.28,-121.89,0.0959658964536576,0.014441503823205788,-0.009083521870588529,0.006090018291063188,0.10792135387924794,0.021023082331916163,-0.015091245287999855,-0.004096494828217737,-0.0012777692860777537,0.003646430899111066,0.002360878008476866,0.0035334717126216915,0.0015590495862694634,-0.0017046443247163414,-0.002953726653056457,0.0014481407693215397,0.0034408343697677375,-0.0010675603793185457,-0.0014045483214057987,0.00018859519114741623,0.0032836707745211463,-0.005074044758943557,0.0019778097624667218,-0.0004221259719577536,0.0010164242327878835,-0.014302665825805291,-0.0018893366596809478,-0.04751598591745867,9.43015,7.088386,1
