feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,shap2_0,shap2_1,shap2_2,shap2_3,shap2_4,shap2_5,shap2_6,shap2_7,shap2_8,shap2_9,shap2_10,shap2_11,shap2_12,shap2_13,shap2_14,shap2_15,shap2_16,shap2_17,shap2_18,shap2_19,shap2_20,shap2_21,shap2_22,shap2_23,shap2_24,shap2_25,shap2_26,shap2_27,umap_1,umap_2,cluster
3.5781,4.0,19.178571428571427,2.845238095238096,275.0,3.273809523809524,33.89,-117.13,2.444,33.89,-117.13,0.048595484047104,-0.014344032411229085,-4.111668267911599e-05,0.0019639199909264196,-0.017353416416421758,0.016156133362257963,-0.03196910263983153,-0.009101143169308547,0.003092986328289072,0.016937037626593182,0.030899268030594108,0.006768347504908698,0.015303886887169023,-0.01676575936196837,0.001756219005360265,0.03406836904082217,0.005727521546993095,0.00875192101457269,-0.005011892405144486,-0.001511945222299278,0.01100427345117283,0.0037503219556807373,0.0053342227341378464,-0.0019123898583741255,-0.012482742304127957,-0.005091138162103467,0.03233627573753585,-0.06341814342870801,1.0879545,6.2612834,-1
3.6343,28.0,6.861003861003861,1.1853281853281854,721.0,2.783783783783784,34.96,-117.08,0.798,34.96,-117.08,-0.0013627881289395075,0.0012496969929168544,-0.002391634211348345,-0.0013788696726959862,-0.05849447412383415,-0.008787511417940336,-0.036746412502767466,-0.006370034219324879,0.00013223565214183424,0.0003257318958655743,-0.013752159762587025,0.0015894810021772675,-0.0049827232147033555,6.744342188082887e-05,0.0033700360081571827,-0.0008483597448937309,0.005815168502509521,-0.0209017420186481,-0.0009674292011927604,-0.001494228821795688,0.001737555544558403,0.004539151168484433,0.0014380545150365009,-0.0031501320974712515,-0.01571913410165773,-0.014275854945951964,-0.0007210790588448628,-0.1371769234587093,2.54782,7.3453507,-1
1.2275,38.0,4.04679802955665,1.2044334975369455,1196.0,2.9458128078817736,34.53,-117.3,0.641,34.53,-117.3,-0.033117177560629596,-0.019276047354570745,-0.0008317600000238763,-0.0015006710153948877,0.020342907284185405,-0.020384048870922367,-0.012492899139513663,-0.0009203330650893948,0.0005728828190322301,0.0009043783267404622,-0.007615250084313138,0.00044276301228038574,0.00292287414061984,-0.00021321430883477758,0.00032468694465831574,0.0010410233692385372,-0.0033078698537661157,-0.0032893438759248167,-2.9574673032365508e-05,0.0004215542742570116,0.004163400430437714,0.006119212079260216,0.0003550002275828644,0.0006744117479817099,-0.0029555345738257474,-0.002720910843255847,0.0035700161337663284,-0.21325004330094102,4.7812457,6.5055666,-1
3.4419,15.0,5.389399293286219,1.1095406360424027,3823.0,2.701766784452297,33.87,-117.6,1.381,33.87,-117.6,0.036261926605008994,0.006069345985136182,-0.0006145324617402045,-0.00020067569300998218,-0.04439429392766944,0.01657027979211774,-0.021692841119783583,-0.0027429484854166334,-0.0005298399054615357,0.0005518989975510611,0.016882890674977,-0.0015763015969127618,-0.0033239824596460322,-0.0010893790643283258,0.0001352315226367323,-0.0013300291140203031,-0.002347101962491779,-0.003013078808443584,-0.000324960758679911,-0.0005083612486176987,0.002233326813623006,0.005065530296202121,-0.0025877533771680055,-0.0012070017954975035,-0.0004776104851953738,0.002432728710410813,0.0009342959341765515,-0.09141124066309803,1.0296259,5.8761225,-1
1.6993,28.0,4.721153846153846,1.0673076923076923,1196.0,3.8333333333333335,34.15,-117.33,0.678,34.15,-117.33,-0.007066892993189322,-0.029949986382352536,-0.0017848818832692567,-0.0013545259572887503,0.04912553475109298,0.020743185698045265,-0.009963759207164724,0.0017151838350376659,0.00010806613829977482,0.0005655119734372527,-0.005348645074476135,0.002343594194122339,-0.0017717296982053914,-0.0007317952887074784,0.0003211978047097722,0.007430243739132509,-0.0004313240628805444,-0.005315553621721635,0.0004235378997563397,0.0008541117817810961,0.0007042580420925012,0.0004983510895355379,-0.00419695620307449,-0.0013267713152991644,-0.0025373840672531516,-0.014605849803700267,0.052661840094951576,-0.1363874785568,7.308915,5.609108,-1
3.4906,40.0,5.682692307692308,1.0528846153846154,968.0,2.326923076923077,34.14,-117.28,0.933,34.14,-117.28,-0.0284306360472754,0.006811706953298034,-0.002441358077351717,-0.0017722481133915374,0.02844552545029543,0.010597022662510948,-0.03459422735522778,-0.001602582634229582,-6.880339679675898e-05,0.0006808422436209161,0.011943961178986025,0.002241170622627556,0.006102494484526214,-0.0010977871856862643,-0.0006062777978426071,0.0031821596208654393,0.0007274201070798186,-0.005034135101898553,1.200103434063872e-05,-4.378936118402236e-05,0.0007916563973062604,-0.0007086535099319493,0.0019420617629407968,-0.0009025624027665145,-0.002104783014693369,0.025306906756219546,-0.03630214742127087,-0.15822622171639392,5.0345397,6.9419923,-1
1.9432,39.0,5.565625,1.046875,841.0,2.628125,34.14,-117.3,0.89,34.14,-117.3,-0.041240309759188444,-0.01659952948833852,-0.0012956463537170451,-0.003610808400930363,-0.0012501621720872535,0.02195414599154917,-0.012632310321275951,-0.0016999481036056167,9.139457220142864e-05,0.0007098880152615866,-0.007777150573038111,0.000721819828923549,0.0028627521596001123,-0.0003161414499241371,0.0020517887535081054,-0.008925303189305383,-0.0009392982033402293,-0.006116527608936517,5.568913539573634e-06,-0.0003432662522487983,0.0009942660373428267,-0.001157096475478682,0.0015398517970902962,-0.0008568755604396643,-0.002115415960096575,0.004260202798980521,-0.0177194876692289,-0.15558783342616328,5.0727262,6.6306562,-1
3.9231,34.0,5.209718670076726,0.9846547314578004,1195.0,3.0562659846547318,34.15,-117.31,0.96,34.15,-117.31,-0.008972769875312007,0.009913651599850243,0.000969489072642867,-0.0014327457027399893,-0.031053357378775705,-0.005243225727200723,-0.0073796098204980025,-0.0004127220154395185,-0.0004593745884603904,0.0010269363066629695,-0.016411871208818877,-0.001123605111216313,0.005097618117160289,0.0006915156949717986,0.0007293299185798615,-0.0013876907810687644,-0.0007485833935645703,-0.007867657290569355,-0.0005096279914454283,0.001850002333171228,0.0015471565945147023,-0.005815869461927852,0.000938097609327952,-0.0008516176266652511,-0.0017312010949175327,-0.004606496704908516,0.010674542758649564,-0.14846338000509454,2.4318748,7.7007666,-1
4.2333,16.0,7.207619047619048,1.099047619047619,1615.0,3.0761904761904764,34.07,-117.03,2.203,34.07,-117.03,-0.0288484246592946,0.021236347354266792,-0.0017280042292731612,-0.0015010348286198082,-0.018794191682744342,-0.016834883281256482,0.01396358360756409,0.0034802791147323458,-0.00035996790879006506,-0.00016326451269756158,0.03310169714349515,-0.0038676119010528647,0.00034620114293787034,0.0013844221163660097,0.0014694855313399217,0.0021429260341291356,0.008296707737713724,-0.008976776325413556,0.0007799034897893414,3.552895092377835e-05,0.000319424658814912,0.0006688636814171409,-0.00011187378749274722,-0.0013539955077031519,0.0018596902573202773,-0.002066707532058327,0.01625142561665953,-0.11106315869020937,-0.020652005,7.6817656,-1
4.0473,9.0,5.479078514339445,0.9873060648801129,7596.0,3.571227080394922,33.91,-117.23,1.272,33.91,-117.23,-0.0052464944001025535,0.009543862557570826,-0.00011496317750469226,0.00268699713003293,-0.034748285549371254,-0.0033912733840378334,-0.005032178273109552,-0.010710302951080965,-0.0005674599435291721,-0.026147472999145716,0.04647721319873761,0.001264481244299402,-0.011598400116060028,0.0010686396963449567,0.005581792358975428,0.0005850939818485,-0.0029315911458432584,-0.008701027715500768,0.0031471279564977053,0.00011454822859527524,0.0028308870536435586,-0.00268226688909392,0.01061843832032811,-0.004284942607829966,0.0047295673276143,-0.014106318341514148,0.0568639923459184,-0.09884660988936143,0.40771848,7.720462,-1
