feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,shap2_0,shap2_1,shap2_2,shap2_3,shap2_4,shap2_5,shap2_6,shap2_7,shap2_8,shap2_9,shap2_10,shap2_11,shap2_12,shap2_13,shap2_14,shap2_15,shap2_16,shap2_17,shap2_18,shap2_19,shap2_20,shap2_21,shap2_22,shap2_23,shap2_24,shap2_25,shap2_26,shap2_27,umap_1,umap_2,cluster
1.5217,34.0,4.374509803921568,1.068627450980392,1568.0,3.074509803921569,32.97,-115.53,0.603,32.97,-115.53,-0.018317128888009248,-0.025081887872171235,-0.0017739560154986414,-0.0006654539166973723,0.025845512850018564,0.04808701157394311,-0.018103959935987443,2.6858142250091432e-05,8.328976113223511e-05,0.0006686239757210093,-0.00955332766607938,0.0026543936888924055,-0.009698276649172746,-0.00041832577119587527,-0.0006572640251223777,0.00247166471806645,0.008825600254978375,0.006768797830443856,8.159684940626845e-05,0.0005130793690287856,-0.005466600532521036,0.001155471772808347,-0.00028900979636467197,-0.001540137293382446,0.002328463623779277,-0.0016271239663809799,0.010587413571907085,-0.25205108376807134,10.658511,-0.49195406,-1
0.9142,52.0,2.0153452685421995,1.184143222506394,805.0,2.0588235294117645,32.72,-117.16,1.625,32.72,-117.16,-0.08496075867677329,0.18498684885709765,-0.009114253418916217,0.0003404300662290924,-0.09625498782583111,0.03872782235482107,-0.058463982088386074,-0.003908521327879919,-0.0020339038695122175,0.0008523774015435413,0.03160388931122838,0.007586266978443921,0.004019913811153395,-0.00011618574648023024,-0.0005706526911038344,0.10304193704279045,0.0006478543563020955,-0.030292716144656822,0.00015931025065548765,-0.0031336083273167076,-0.00034536429554906197,-0.004259666913786755,0.003441054543134989,-0.00034562782955529245,0.00041607108243712273,0.019896185427478886,-0.053018128291099094,-0.22967599428879565,11.706512,2.9981914,-1
2.8594,22.0,4.715214564369311,1.071521456436931,1800.0,2.340702210663199,32.76,-117.01,1.896,32.76,-117.01,0.003958325566594259,0.011674501511016016,-0.0017163799823130433,-0.0012444708678432228,-0.06785370463302975,0.042011023015881784,-0.04797562961591731,-0.0003710753050248622,0.00010191514224581989,-0.0005080343054924121,-0.01604627371025113,-0.003206447851155573,-0.013778946417698936,-0.0006723048235707401,-0.00038895096213630037,-0.00585989374474338,0.0076265058940098865,-0.009190004361554921,0.00028934399008083867,-0.000895656049108722,-0.005395017783627026,-0.002202814147303327,0.0013321735896501756,-0.0009522579021156241,7.719407948487942e-05,0.024005679087710386,-0.0380235276126807,-0.23206249498344436,9.884733,3.249016,-1
3.5585,16.0,4.560869565217391,1.108695652173913,2165.0,3.13768115942029,33.07,-117.3,2.848,33.07,-117.3,0.01943310335077866,0.01744478127604506,-0.0005475910932924909,-0.0025243662149784627,-0.02284201212016207,0.04168367274548411,-0.051124306759725846,-0.0026088911085922224,-0.0005257685706596179,5.156523589980994e-05,0.03381341060692757,-0.004690234566030412,-0.011395635368862438,-0.0010893790643283258,0.0003689036707603803,0.0048537237113918845,0.002943060375943377,-0.019042748708184575,-0.00026853101927298785,-0.0015094817228865631,-0.004384396654585071,0.003170499451941972,-0.002235048856108039,0.004124914216817727,-0.004589814469103362,-0.003814720956184797,0.016862674614834178,-0.17316807145260296,7.9879127,2.4113412,-1
3.2633,21.0,5.265270506108203,1.0514834205933683,3795.0,3.31151832460733,32.61,-117.05,1.297,32.61,-117.05,-0.0021484754233619405,0.005061576783473477,-0.0020419876303522616,-0.00022324225002180774,-0.00695924612616384,0.03943126840284291,-0.059505786986718184,0.0010905015335191288,1.8615314388889024e-05,-0.00012031628315128343,0.020963806338482258,-0.000914524212197315,-0.012352376552455453,-0.0006612619722282179,-0.00016884442167233488,-0.0033730947198321805,0.007385300363487628,-0.009325106823122266,-0.0002019212948597153,-0.0001696880613114814,-0.0045146771566628285,-0.0025661760366751715,-0.0008646069410296084,0.0035958976280977407,-0.0034484286488986136,-0.006545019186194106,0.02300418797658317,-0.2514892924160761,9.183146,1.6898496,-1
5.0829,5.0,5.972014925373134,0.9925373134328358,2061.0,3.845149253731343,32.69,-117.03,1.794,32.69,-117.03,-0.051424737099761926,0.01415428685027674,0.0002646139738499097,0.0032269017761888926,-0.03747105892524287,-0.01086329608916558,0.007834027863317198,-0.0032639061669744117,0.00030698169238570694,0.0013679412380568129,0.05318910544924908,-0.001441542685342979,-0.0037351369733858116,0.0001795247543207565,-0.002737858074904267,0.0022589234839033084,-0.003136029978897813,0.0001477775370764097,0.0014473371644054683,0.000327470739453912,0.004200821359403092,-0.001462261020014658,0.012941159182519866,0.0046823582348359885,-0.002121159578541682,-0.02667489661352913,0.051302083798197055,-0.21363954296789464,3.8899455,2.5679822,-1
3.25,34.0,5.426573426573427,1.034965034965035,1684.0,3.925407925407925,32.71,-117.03,0.996,32.71,-117.03,-0.012173763950874923,0.004607426601928543,0.0008313652856330641,-0.0020429075116597697,-0.004801889740244125,0.04013264188883517,-0.05738758601527712,-0.0002599567223869734,-0.0007399117822670669,0.0003275009637560233,-0.02123033071304225,0.002018714499601182,-0.002188966214434776,0.0011814663552042583,-7.638186815602431e-05,0.001250792168737607,0.007373987382169921,-0.007934244870418753,8.264197975293374e-05,0.0024685537789301605,-0.005846857156859545,-0.0004916068545457638,-0.0035332977998165623,-0.0017909557747889657,3.0486995119221318e-05,-0.0275760484628234,0.05481607247652026,-0.20929095087629013,8.095861,1.0122796,-1
2.2454,39.0,4.449111470113086,1.0533117932148628,2263.0,3.655896607431341,32.71,-117.07,0.896,32.71,-117.07,-0.039246810886281715,-0.00406587875852279,-0.001789412180230525,-0.0037923690802853668,0.04874933839739957,0.049416427449126464,-0.04268751866063808,-0.0010775662274014064,-0.00013544271238041057,3.0167478210625834e-05,-0.014688450000077957,0.003494901051212711,-0.002291649855771242,-0.0006612619722282179,-0.00019655569862693555,0.004527052508866866,0.008525079447734,-0.00945956611555542,-0.0012791448751014764,0.00027128990055455543,-0.005493843804756175,-0.0012290273110724095,0.009824360056390613,0.0049806664798932865,-0.002367483521464769,-0.021428403788797484,0.05555046323078105,-0.2163462737433512,11.349352,-0.5662681,-1
1.5987,28.0,4.211586901763225,1.0478589420654911,1335.0,3.36272040302267,32.8,-115.56,0.594,32.8,-115.56,-0.009811242604609714,-0.01752298753102311,-0.0018648125079841883,-0.0008444834970801557,0.036111950673888796,0.04770073814340154,-0.02730959962812983,0.0015493760462065205,7.811594055827869e-07,0.00041290598819070914,-0.007328527667564176,0.004421983531439702,-0.012183234155849385,-0.0012507347528972188,-0.0006909222758753068,-0.001360747969703873,0.008847299766950336,-0.0039037212176155356,8.053416034227804e-05,-0.0013330331298150127,-0.005454448108973222,0.0007672062256708429,-0.000621174397978383,-0.0015596572672644223,0.0025219559134839835,-0.010789852361845534,0.027781851313577844,-0.2483533130945421,10.780612,-0.48001316,-1
4.0982,36.0,5.880769230769231,1.023076923076923,683.0,2.626923076923077,32.79,-117.09,1.712,32.79,-117.09,-0.005557046510766984,0.010116385913750994,0.0009285122988703545,-0.0010426535476961679,-0.046692708159022565,0.023350486316906283,-0.03127525995869958,-0.0013488318680752302,-0.0006576905893475999,0.0006517389158253009,-0.008969639443441799,0.003566429395216935,-0.0051274610060253,0.0009305396213747355,0.0004007766119267759,-0.0021437923066911745,-0.003995618224952101,0.0018132862222928817,-0.0003686306399406031,0.00035232394121919084,0.0033490535801978627,0.000728566383652071,0.0016195154183970132,0.0021709368240024527,-0.0025635588641145634,-0.0002485770275239696,-0.01376921848059342,-0.2136567170951766,9.183485,2.6507068,-1
2.3284,30.0,4.048780487804878,1.054878048780488,577.0,1.7591463414634143,32.81,-117.26,2.906,32.81,-117.26,-0.028437221024860605,0.029601747084290062,-0.00021762578244114518,0.001542582878573944,-0.13212769281613013,0.042726688132823994,-0.039297173302521554,0.003516874516768753,0.00011545784837552919,0.0008487723633563837,0.031168570774363948,0.0050156082109865645,0.010555026574985783,-0.0005227981787501732,-0.002678467989043722,-0.0028103041820749164,0.0042433837059854965,-0.023997266595163755,-0.0003652482431844127,0.008160158346562795,-0.004590883879824521,-0.005957070270698184,0.004419822036598763,0.003394629607024906,-0.002071163593755169,0.003439345543216967,-0.06619258715282939,-0.16788067428050615,11.938105,3.7152169,-1
